object_id,record_type,well_use,longitude,latitude,coord_source,county,township,completion_date,total_depth_ft,dem_elev_ft,aquifer_type,drill_type,test_rate_gpm,static_water_level_ft,case_length_ft,bedrock_depth_ft,well_no
30305,W,DOMESTIC,-84.134439,40.690667999999995,DIGITIZED,ALLEN,SHAWNEE,1963-11-06,262.0,868.4000244140625,GRAVEL,,7.0,34.0,262.0,,301062
30306,W,DOMESTIC,-84.147562,40.692561,DIGITIZED,ALLEN,SHAWNEE,1955-05-17,195.0,855.5999755859375,LIMESTONE,,12.0,28.0,182.0,182,141818
30311,W,DOMESTIC,-84.117753,40.785895,DIGITIZED,ALLEN,AMERICAN,1957-05-02,55.0,830.7999877929688,LIMESTONE,,10.0,24.0,28.0,28,192855
30312,W,DOMESTIC,-84.135965,40.779027,DIGITIZED,ALLEN,AMERICAN,1963-02-08,42.0,834.0,LIMESTONE,,10.0,28.0,30.0,28,286608
30313,W,DOMESTIC,-84.301363,40.833062999999996,DIGITIZED,ALLEN,MARION,1957-06-02,62.0,780.0,LIMESTONE,,2.0,15.0,25.0,25,192055
30314,W,DOMESTIC,-83.99114,40.73131,GEOCODE,ALLEN,JACKSON,1986-07-01,52.0,932.5999755859375,LIMESTONE,,20.0,20.0,48.0,45,651945
30315,W,MONITOR,-84.11354999999999,40.74255,,ALLEN,AMERICAN,1995-07-05,26.0,888.9000244140625,SILT & CLAY,AUGER,,,,,791511
30316,W,DOMESTIC,-84.151665,40.693742,DIGITIZED,ALLEN,SHAWNEE,1954-10-20,82.0,847.2000122070312,GRAVEL,,9.0,54.0,82.0,,141802
30323,W,DOMESTIC,-84.168607,40.722182,DIGITIZED,ALLEN,SHAWNEE,,128.0,845.4000244140625,LIMESTONE,,10.0,51.0,75.0,75,274615
30324,W,DOMESTIC,-84.168607,40.722182,DIGITIZED,ALLEN,SHAWNEE,1963-01-08,95.0,845.4000244140625,GRAVEL,,10.0,60.0,95.0,90,274630
30326,W,PUBLIC/SEMI-PUB,-83.96871999999999,40.716989999999996,GEOCODE,ALLEN,AUGLAIZE,1994-04-11,80.0,991.7000122070312,GRAVEL,ROTARY,15.0,55.0,80.0,,786581
30327,W,AGRIC/IRRIG,-84.06820499999999,40.734034,DIGITIZED,ALLEN,BATH,1965-06-21,178.0,897.5999755859375,LIMESTONE,,80.0,30.0,27.0,27,319442
30328,W,DOMESTIC,-84.032546,40.732422,DIGITIZED,ALLEN,BATH,1962-06-25,58.0,913.9000244140625,LIMESTONE,,20.0,26.0,20.0,20,266485
30329,W,DOMESTIC,-84.24638,40.830149999999996,GEOCODE,ALLEN,MARION,1972-10-24,97.0,783.0,LIMESTONE,,15.0,19.0,29.0,29,433532
30330,W,DOMESTIC,-84.32137,40.83497,GEOCODE,ALLEN,MARION,1993-08-17,57.0,775.2999877929688,LIMESTONE,ROTARY,12.0,21.0,25.0,25,769291
30331,W,DOMESTIC,-84.137649,40.690111,DIGITIZED,ALLEN,SHAWNEE,1964-07-13,149.0,867.0999755859375,GRAVEL,,,49.0,149.0,,306227
30332,W,PUBLIC/SEMI-PUB,-84.165379,40.698449,DIGITIZED,ALLEN,SHAWNEE,1957-08-19,276.0,840.5999755859375,LIMESTONE,,300.0,14.0,113.0,110,170289
30333,W,DOMESTIC,-84.203329,40.674941,DIGITIZED,ALLEN,SHAWNEE,1964-05-25,88.0,835.5,LIMESTONE,,20.0,15.0,52.0,52,306218
30336,W,DOMESTIC,-84.242201,40.767223,DIGITIZED,ALLEN,AMANDA,1966-07-20,204.0,807.9000244140625,LIMESTONE,,8.0,15.0,199.0,199,337047
30338,W,DOMESTIC,-84.051942,40.71604,DIGITIZED,ALLEN,PERRY,1964-10-19,83.0,929.5999755859375,LIMESTONE,,12.0,50.0,55.0,55,308826
30339,W,DOMESTIC,-83.95163,40.754979999999996,GEOCODE,ALLEN,JACKSON,1984-07-14,60.0,945.2999877929688,LIMESTONE,,20.0,21.0,27.0,24,636290
30340,W,DOMESTIC,-84.01644,40.764019999999995,GEOCODE,ALLEN,BATH,1994-06-14,114.0,903.7999877929688,LIMESTONE,ROTARY,30.0,50.0,45.0,45,784940
30341,W,DOMESTIC,-84.019184,40.763673,DIGITIZED,ALLEN,BATH,1968-02-20,72.0,901.2000122070312,LIMESTONE,,16.0,25.0,30.0,29,372604
30342,W,DOMESTIC,-84.134439,40.690667999999995,DIGITIZED,ALLEN,SHAWNEE,1959-04-30,238.0,868.4000244140625,LIMESTONE,,14.0,33.0,197.0,197,220165
30343,W,DOMESTIC,-84.134439,40.690667999999995,DIGITIZED,ALLEN,SHAWNEE,1959-08-23,48.0,868.4000244140625,GRAVEL,,8.0,33.0,48.0,,220176
30344,W,DOMESTIC,-84.134439,40.690667999999995,DIGITIZED,ALLEN,SHAWNEE,1957-08-31,195.0,868.4000244140625,GRAVEL,,5.0,30.0,195.0,,192072
30345,W,DOMESTIC,-84.232967,40.707526,DIGITIZED,ALLEN,AMANDA,1960-11-02,46.0,589.9000244140625,SAND & GRAVEL,,12.0,18.0,46.0,46,217126
30346,W,DOMESTIC,-84.227981,40.691876,DIGITIZED,ALLEN,AMANDA,1958-08-28,72.0,876.0,GRAVEL,,,,48.0,,227401
30352,W,DOMESTIC,-83.90867,40.763600000000004,GEOCODE,ALLEN,JACKSON,1992-06-12,60.0,948.5,LIMESTONE,ROTARY,12.0,23.0,30.0,27,755129
30353,W,DOMESTIC,-84.06846,40.809309999999996,GEOCODE,ALLEN,BATH,,54.0,846.2999877929688,SAND/GRAVEL/SHALE,CABLE TOOL,10.0,,,,791803
33146,W,,-84.095737,40.716184999999996,DIGITIZED,ALLEN,PERRY,1947-10-23,40.0,890.7999877929688,GRAVEL,,,15.0,41.0,,2426
33430,W,DOMESTIC,-84.3339,40.776289999999996,GEOCODE,ALLEN,AMANDA,1997-04-02,120.0,798.5999755859375,LIMESTONE,ROTARY,12.0,40.0,32.0,30,852565
35215,W,,-84.15547099999999,40.750037999999996,DIGITIZED,ALLEN,AMERICAN,1950-06-24,193.0,836.7999877929688,GRAVEL,,20.0,60.0,190.0,,60155
35219,W,,-84.17341499999999,40.754684999999995,DIGITIZED,ALLEN,AMERICAN,1950-06-13,102.0,824.5,LIMESTONE,,8.0,32.0,37.0,36,60153
35327,W,,-83.98881399999999,40.699678,DIGITIZED,ALLEN,AUGLAIZE,1950-04-26,78.0,970.0,LIMESTONE,,20.0,27.0,57.0,57,69632
35328,W,,-84.069509,40.762004,DIGITIZED,ALLEN,BATH,1950-02-09,82.0,888.5999755859375,LIMESTONE,,,47.0,42.0,42,30686
35329,W,,-83.95257199999999,40.811163,DIGITIZED,ALLEN,JACKSON,1949-01-15,53.0,892.4000244140625,LIMESTONE,,,18.0,45.0,44,38977
35330,W,,-83.94795099999999,40.75981,DIGITIZED,ALLEN,JACKSON,1951-03-26,75.0,921.0,LIMESTONE,,20.0,22.0,21.0,21,83407
35334,W,,-83.91800099999999,40.872864,DIGITIZED,ALLEN,RICHLAND,1950-07-26,51.0,846.5,LIMESTONE,,,16.0,26.0,50,71067
35335,W,,-83.974274,40.826566,DIGITIZED,ALLEN,RICHLAND,,49.0,873.4000244140625,LIMESTONE,,,15.0,33.0,47,94306
35347,W,,-84.351385,40.712576999999996,DIGITIZED,ALLEN,SPENCER,1950-09-08,250.0,,LIMESTONE,,435.0,31.0,50.0,,69649
37290,W,DOMESTIC,-84.03187,40.65133,GEOCODE,ALLEN,PERRY,1996-11-20,70.0,927.5999755859375,LIMESTONE,ROTARY,12.0,15.0,32.0,32,851170
37480,W,DOMESTIC,-83.93696,40.778079999999996,,ALLEN,JACKSON,1997-08-13,105.0,911.5999755859375,LIMESTONE,ROTARY,12.0,25.0,26.0,26,851221
37481,W,DOMESTIC,-83.96517,40.78478,GEOCODE,ALLEN,JACKSON,1997-07-11,135.0,904.7000122070312,LIMESTONE,ROTARY,25.0,24.0,35.0,35,851209
37482,W,PUBLIC/SEMI-PUB,-84.38749,40.80149,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,1997-06-18,250.0,797.0999755859375,LIMESTONE,ROTARY,30.0,18.0,40.0,40,855314
37483,W,DOMESTIC,-84.07262,40.89917,GEOCODE,ALLEN,MONROE,1997-11-06,43.0,778.0999755859375,LIMESTONE,ROTARY,15.0,9.0,25.0,18,855338
37510,W,DOMESTIC,-84.34822,40.77955,GEOCODE,ALLEN,SPENCER,1998-04-16,121.0,801.0999755859375,LIMESTONE,CABLE TOOL,15.0,40.0,,26,855216
37551,W,DOMESTIC,-83.90825,40.75609,GEOCODE,ALLEN,JACKSON,1997-10-23,60.0,953.2000122070312,LIMESTONE,ROTARY,30.0,13.0,30.0,30,866924
37574,W,DOMESTIC,-83.91887,40.859469999999995,GEOCODE,ALLEN,RICHLAND,1997-10-01,67.0,861.2000122070312,LIMESTONE,CABLE TOOL,8.0,,26.0,26,846808
37618,W,DOMESTIC,-83.99436999999999,40.797529999999995,GEOCODE,ALLEN,BATH,1998-12-01,71.0,886.0999755859375,LIMESTONE,CABLE TOOL,7.0,,48.0,48,846787
37624,W,DOMESTIC,-83.92296999999999,40.76095,GEOCODE,ALLEN,JACKSON,1999-03-30,63.0,944.7999877929688,LIMESTONE,ROTARY,12.0,25.0,58.0,54,889230
37709,W,DOMESTIC,-84.24300000000001,40.797689999999996,GEOCODE,ALLEN,MARION,1999-10-09,65.0,796.9000244140625,LIMESTONE,CABLE TOOL,6.0,15.0,46.0,44,890245
37725,W,DOMESTIC,-83.91080000000001,40.717169999999996,GEOCODE,ALLEN,AUGLAIZE,2000-03-03,97.0,1015.4000244140625,LIMESTONE,ROTARY,10.0,50.0,64.0,60,910665
37726,W,DOMESTIC,-83.98498,40.73684,,ALLEN,JACKSON,1999-11-12,77.0,943.2999877929688,LIMESTONE,ROTARY,20.0,22.0,57.0,57,901898
37727,W,DOMESTIC,-83.97585,40.916900000000005,GEOCODE,ALLEN,RICHLAND,1999-12-09,36.0,781.4000244140625,LIMESTONE & ROCK,CABLE TOOL,6.0,11.0,26.0,9,898042
37791,W,DOMESTIC,-83.89941,40.86385,GEOCODE,ALLEN,RICHLAND,2000-05-04,220.0,862.2999877929688,LIMESTONE,ROTARY,15.0,84.0,27.0,20,897797
37820,W,DOMESTIC,-83.89112,40.86309,GEOCODE,ALLEN,RICHLAND,1999-09-01,63.0,865.7000122070312,LIMESTONE,ROTARY,3.0,20.0,29.0,25,902298
37863,W,DOMESTIC,-83.96128,40.672709999999995,GEOCODE,ALLEN,AUGLAIZE,2000-07-11,93.0,985.7999877929688,LIMESTONE,ROTARY,12.0,17.0,35.0,35,914498
37873,W,DOMESTIC,-83.95769,40.876619999999996,GEOCODE,ALLEN,RICHLAND,2000-06-26,57.0,831.0999755859375,LIMESTONE,ROTARY,10.0,20.0,30.0,26,910606
38133,W,DOMESTIC,-84.274,40.81892,GEOCODE,ALLEN,MARION,2000-11-09,63.0,763.0,LIMESTONE,ROTARY,12.0,14.0,25.0,25,922097
38320,W,DOMESTIC,-84.22722,40.82398,GEOCODE,ALLEN,MARION,2000-11-08,218.0,782.7999877929688,LIMESTONE,ROTARY,10.0,15.0,200.0,17,926966
38402,W,DOMESTIC,-84.01974,40.694849999999995,GEOCODE,ALLEN,PERRY,2001-09-06,102.0,969.0999755859375,SHALE,CABLE TOOL,15.0,70.0,100.0,101,932587
38503,W,DOMESTIC,-83.93900000000001,40.74652,,ALLEN,JACKSON,2001-11-05,70.0,961.2000122070312,LIMESTONE,ROTARY,15.0,44.0,52.0,67,940599
38601,W,DOMESTIC,-84.26467,40.85967,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2002-07-10,130.0,762.9000244140625,LIMESTONE,ROTARY,25.0,23.0,25.0,21,935605
38611,W,OTHER,-83.92218,40.70736,GEOCODE,ALLEN,AUGLAIZE,2001-09-15,150.0,981.5999755859375,STONE,CABLE TOOL,5.0,21.0,57.0,70,940825
38832,W,DOMESTIC,-84.31586,40.841539999999995,GEOCODE,ALLEN,MARION,2002-06-21,200.0,774.0999755859375,LIMESTONE,ROTARY,15.0,110.0,27.0,196,949933
38866,W,DOMESTIC,-83.99,40.7166,GEOCODE,ALLEN,AUGLAIZE,1990-05-02,83.0,971.9000244140625,GRAVEL,,20.0,40.0,83.0,,701342
38867,W,DOMESTIC,-83.97386999999999,40.716969999999996,GEOCODE,ALLEN,AUGLAIZE,1990-10-24,89.0,991.0999755859375,GRAVEL,CABLE TOOL,5.0,45.0,89.0,,721360
38871,W,DOMESTIC,-84.13745999999999,40.66144,GEOCODE,ALLEN,SHAWNEE,1988-10-31,50.0,890.0,GRAVEL,CABLE TOOL,20.0,38.0,50.0,,677672
38895,W,DOMESTIC,-84.00413999999999,40.89383,GEOCODE,ALLEN,MONROE,2002-10-11,58.0,791.7000122070312,LIMESTONE,ROTARY,12.0,14.0,25.0,25,947801
38952,W,DOMESTIC,-84.042262,40.768947,DIGITIZED,ALLEN,BATH,1962-09-03,79.0,897.9000244140625,LIMESTONE,,15.0,34.0,52.0,34,266500
38969,W,DOMESTIC,-84.168607,40.722182,DIGITIZED,ALLEN,SHAWNEE,1961-11-11,36.0,845.4000244140625,GRAVEL,,12.0,25.0,37.0,21,222295
38991,W,DOMESTIC,-84.117753,40.785895,DIGITIZED,ALLEN,AMERICAN,1963-04-18,84.0,830.7999877929688,LIMESTONE,,5.0,27.0,30.0,30,286073
39021,W,DOMESTIC,-84.169788,40.708855,DIGITIZED,ALLEN,SHAWNEE,1953-05-25,178.0,869.5,GRAVEL,,9.0,65.0,178.0,,85197
39027,W,DOMESTIC,-84.013579,40.739177999999995,DIGITIZED,ALLEN,BATH,1963-06-10,69.0,931.2000122070312,LIMESTONE,,20.0,41.0,38.0,37,286085
39033,W,DOMESTIC,-83.98046,40.76385,GEOCODE,ALLEN,JACKSON,1993-06-03,55.0,898.9000244140625,LIMESTONE,ROTARY,15.0,25.0,32.0,29,767861
39047,W,MUNICIPAL,-84.19334599999999,40.782768,DIGITIZED,ALLEN,AMERICAN,1955-07-13,120.0,810.2000122070312,LIMESTONE,,100.0,26.0,20.0,20,156832
39048,W,DOMESTIC,-83.90872,40.778569999999995,GEOCODE,ALLEN,JACKSON,1973-09-20,99.0,947.2000122070312,LIMESTONE,,15.0,32.0,39.0,39,512493
39054,W,DOMESTIC,-84.177302,40.703914999999995,DIGITIZED,ALLEN,SHAWNEE,1956-09-24,53.0,872.5,GRAVEL,,20.0,34.0,53.0,,173439
39058,W,DOMESTIC,-84.13260000000001,40.67753,GEOCODE,ALLEN,SHAWNEE,1988-09-10,66.0,880.5999755859375,GRAVEL,CABLE TOOL,15.0,45.0,66.0,,677662
39061,W,DOMESTIC,-84.27139,40.804649999999995,DIGITIZED,ALLEN,MARION,1957-10-30,59.0,786.7000122070312,LIMESTONE,,,12.0,17.0,12,205609
39062,W,DOMESTIC,-84.22953299999999,40.820564999999995,DIGITIZED,ALLEN,MARION,1958-11-19,40.0,784.5,LIMESTONE,,2.0,6.0,14.0,14,205616
39085,W,DOMESTIC,-84.211962,40.701150999999996,DIGITIZED,ALLEN,SHAWNEE,1958-05-07,75.0,866.2000122070312,GRAVEL,,,50.0,74.0,,219452
39100,W,DOMESTIC,-83.93972,40.862649999999995,GEOCODE,ALLEN,RICHLAND,2002-08-15,108.0,839.7000122070312,LIMESTONE,,40.0,,,30,946578
39114,W,DOMESTIC,-84.134439,40.690667999999995,DIGITIZED,ALLEN,SHAWNEE,1961-12-30,53.0,868.4000244140625,GRAVEL,,9.0,34.0,53.0,,264479
39250,W,DOMESTIC,-84.103831,40.801066,DIGITIZED,ALLEN,BATH,1953-06-18,50.0,821.0999755859375,LIMESTONE,,,,28.0,28,101272
39281,W,DOMESTIC,-84.147562,40.692561,DIGITIZED,ALLEN,SHAWNEE,1958-02-22,65.0,855.5999755859375,GRAVEL,,20.0,25.0,65.0,,187886
39284,W,CONSTRUCTION,-84.065502,40.757678999999996,DIGITIZED,ALLEN,BATH,1966-08-24,136.0,908.2999877929688,LIMESTONE,,40.0,85.0,51.0,49,342045
39401,W,MONITOR,-84.33487,40.83143,GEOCODE,ALLEN,SHAWNEE,2003-05-08,30.0,777.2000122070312,LIMESTONE,ROTARY,,,18.0,17,951354
39454,W,DOMESTIC,-83.99322,40.73406,GLOBAL POSITIONING SYSTEM,ALLEN,JACKSON,2003-08-22,60.0,930.9000244140625,LIMESTONE,ROTARY,20.0,20.0,32.0,57,963239
39487,W,DOMESTIC,-83.95716999999999,40.75422,GLOBAL POSITIONING SYSTEM,ALLEN,JACKSON,2004-03-26,123.0,944.7000122070312,EXISTING WELL,ROTARY,15.0,30.0,,121,963194
39501,W,DOMESTIC,-84.310244,40.842135999999996,DIGITIZED,ALLEN,MARION,1966-01-05,76.0,774.7000122070312,LIMESTONE,,15.0,14.0,27.0,24,337017
39544,W,DOMESTIC,-84.32341,40.81593,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2003-06-10,179.0,783.5999755859375,LIMESTONE,ROTARY,10.0,24.0,27.0,24,961871
39603,W,MONITOR,-84.11341,40.72199,GEOCODE,ALLEN,SHAWNEE,2004-04-19,26.0,864.0999755859375,GRAVEL & CLAY,AUGER,,,22.0,19,977137
39614,W,MONITOR,-84.33487,40.83143,GEOCODE,ALLEN,SHAWNEE,2003-08-27,29.0,777.2000122070312,GRAVEL,ROTARY,,,18.0,16,964834
39664,W,DOMESTIC,-84.056722,40.716637999999996,,ALLEN,PERRY,2004-06-17,100.0,922.0999755859375,LIMESTONE,ROTARY,30.0,5.0,60.0,98,981409
39828,W,DOMESTIC,-83.964638,40.730222,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2005-05-09,85.0,968.7000122070312,,ROTARY,20.0,37.0,57.0,57,981350
39832,W,DOMESTIC,-83.93544,40.75613,GLOBAL POSITIONING SYSTEM,ALLEN,JACKSON,2004-11-03,130.0,947.4000244140625,LIMESTONE,ROTARY,7.0,30.0,68.0,128,981384
39952,W,DOMESTIC,-83.90017,40.86983,GLOBAL POSITIONING SYSTEM,ALLEN,RICHLAND,2004-06-15,103.0,858.7999877929688,LIMESTONE,ROTARY,20.0,58.0,,96,980919
40105,W,DOMESTIC,-84.22222,40.78678,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2005-04-08,62.0,792.4000244140625,,ROTARY,12.0,18.0,,26,981362
40182,W,DOMESTIC,-84.31823,40.71026,GEOCODE,ALLEN,SPENCER,2005-06-15,45.0,825.5999755859375,SAND & GRAVEL,CABLE TOOL,15.0,24.0,44.0,,962755
40194,W,DOMESTIC,-84.05194999999999,40.90161,GLOBAL POSITIONING SYSTEM,ALLEN,MONROE,2005-08-05,28.0,779.0999755859375,LIMESTONE,CABLE TOOL,8.0,8.0,28.0,25,997907
40255,W,DOMESTIC,-83.933138,40.650861,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2005-10-31,100.0,1044.5,LIMESTONE,ROTARY,7.0,36.0,89.0,98,990637
40363,W,DOMESTIC,-84.22397,40.79347,GLOBAL POSITIONING SYSTEM,ALLEN,AMERICAN,2005-07-10,35.0,793.0999755859375,,ROTARY,20.0,14.0,31.0,31,990609
40411,W,DOMESTIC,-84.169141,40.729454,DIGITIZED,ALLEN,SHAWNEE,1954-08-14,101.0,841.5999755859375,SAND & GRAVEL,,6.0,60.0,100.0,,82992
40433,W,DOMESTIC,-84.137649,40.690111,DIGITIZED,ALLEN,SHAWNEE,1955-04-15,137.0,867.0999755859375,GRAVEL,,8.0,35.0,137.0,,141815
40484,W,DOMESTIC,-84.133203,40.68504,DIGITIZED,ALLEN,SHAWNEE,1957-05-10,47.0,871.5,GRAVEL,,10.0,29.0,47.0,,159598
40485,W,DOMESTIC,-84.122693,40.703891,DIGITIZED,ALLEN,SHAWNEE,1956-11-05,203.0,874.4000244140625,LIMESTONE,,10.0,10.0,140.0,145,159581
40486,W,DOMESTIC,-84.164428,40.712756,DIGITIZED,ALLEN,SHAWNEE,1962-11-01,71.0,851.2000122070312,GRAVEL,,10.0,56.0,71.0,,284467
40500,W,,-84.14805199999999,40.684537999999996,DIGITIZED,ALLEN,SHAWNEE,1957-07-02,42.0,859.5999755859375,GRAVEL,,20.0,14.0,42.0,,192863
40603,W,DOMESTIC,-84.08643,40.65412,GLOBAL POSITIONING SYSTEM,ALLEN,PERRY,2006-03-16,82.0,941.7999877929688,,ROTARY,25.0,40.0,82.0,,990662
40620,W,DOMESTIC,-83.89778,40.72889,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2006-04-18,73.0,1014.4000244140625,LIMESTONE,CABLE TOOL,15.0,55.0,58.0,54,997877
40717,W,DOMESTIC,-83.9944,40.7177,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2006-06-26,145.0,968.7999877929688,LIMESTONE,ROTARY,6.0,50.0,110.0,143,990693
40750,W,,-84.117605,40.761598,DIGITIZED,ALLEN,AMERICAN,1951-01-22,110.0,863.9000244140625,LIMESTONE,,30.0,85.0,95.0,92,82952
40751,W,,-84.12678799999999,40.708088,DIGITIZED,ALLEN,SHAWNEE,1942-06-12,400.0,866.5,SHALE,,185.0,75.0,54.0,54,9902028
41118,W,DOMESTIC,-84.165717,40.764385,DIGITIZED,ALLEN,AMERICAN,1956-01-19,65.0,819.4000244140625,SAND & GRAVEL,,10.0,22.0,66.0,,142836
41119,W,DOMESTIC,-84.165724,40.762768,DIGITIZED,ALLEN,AMERICAN,1962-08-20,48.0,817.0,GRAVEL,,10.0,35.0,48.0,,279858
41120,W,DOMESTIC,-84.13687999999999,40.673988,DIGITIZED,ALLEN,SHAWNEE,1957-05-19,71.0,877.2999877929688,GRAVEL,,7.0,34.0,71.0,,192051
41135,W,,-84.141887,40.816815,DIGITIZED,ALLEN,SUGAR CREEK,1954-05-28,47.0,800.5,LIMESTONE,,,13.0,25.0,21,40844
41165,W,DOMESTIC,-84.027008,40.842490999999995,DIGITIZED,ALLEN,MONROE,1955-04-25,60.0,829.9000244140625,LIMESTONE,,4.0,,34.0,34,153267
41184,W,,-84.126935,40.697646,DIGITIZED,ALLEN,SHAWNEE,1952-12-01,305.0,887.5,SAND,,20.0,75.0,305.0,,82972
41185,W,DOMESTIC,-84.15878599999999,40.694269,DIGITIZED,ALLEN,SHAWNEE,1959-05-07,49.0,841.2000122070312,GRAVEL,,8.0,30.0,49.0,,229461
41186,W,DOMESTIC,-84.169788,40.708855,DIGITIZED,ALLEN,SHAWNEE,1955-05-25,109.0,869.5,GRAVEL,,,,,,66468
41212,W,DOMESTIC,-84.147562,40.692561,DIGITIZED,ALLEN,SHAWNEE,1957-08-01,47.0,855.5999755859375,GRAVEL,,8.0,33.0,47.0,,192071
41213,W,DOMESTIC,-84.158104,40.710522,DIGITIZED,ALLEN,SHAWNEE,1955-11-16,91.0,843.0,GRAVEL,,10.0,40.0,91.0,,142834
41232,W,DOMESTIC,-84.36357,40.80155,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2006-05-24,45.0,787.2999877929688,LIMESTONE,ROTARY,7.0,10.0,25.0,18,976164
41770,W,,-84.15213,40.764,GEOCODE,ALLEN,AMERICAN,2002-02-01,30.0,837.2999877929688,,,,3.0,30.0,,113899
41778,W,DOMESTIC,-83.886389,40.800556,,ALLEN,JACKSON,2006-12-28,80.0,951.7999877929688,LIMESTONE,CABLE TOOL,12.0,40.0,54.0,49,1005837
41786,W,DOMESTIC,-84.089444,40.653332999999996,,ALLEN,PERRY,2007-03-05,71.0,941.5999755859375,SAND & GRAVEL,CABLE TOOL,20.0,45.0,,69,1005843
42457,W,DOMESTIC,-83.93673299999999,40.750267,,ALLEN,JACKSON,2006-09-11,81.0,954.0999755859375,LIMESTONE,ROTARY,20.0,37.0,40.0,79,1004692
42590,W,DOMESTIC,-84.14,40.663889999999995,,ALLEN,SHAWNEE,2008-12-05,53.0,887.5,SHALE,CABLE TOOL,15.0,35.0,53.0,50,1011856
42695,W,DOMESTIC,-84.04307,40.768319999999996,,ALLEN,BATH,2009-11-09,80.0,899.2999877929688,LIMESTONE,ROTARY,25.0,37.0,55.0,55,1013440
42718,W,DOMESTIC,-84.25571,40.852619999999995,GEOCODE,ALLEN,MARION,2008-08-22,53.0,763.9000244140625,LIMESTONE,AIR ROTARY,10.0,7.0,26.0,51,2018224
42772,W,DOMESTIC,-83.96167,40.71,,ALLEN,AUGLAIZE,2009-11-09,86.0,1004.0999755859375,SHALE,CABLE TOOL,10.0,65.0,84.0,84,1011875
43258,W,DOMESTIC,-83.937778,40.730278,,ALLEN,JACKSON,2010-09-21,76.0,997.5999755859375,SHALE,CABLE TOOL,20.0,55.0,74.0,74,1013485
43474,W,DOMESTIC,-84.258083,40.78485,,ALLEN,MARION,2012-05-18,60.0,808.0,,ROTARY,20.0,12.0,33.0,57,1014550
43498,W,DOMESTIC,-83.993883,40.744516999999995,,ALLEN,JACKSON,2012-09-10,75.0,927.5,LIMESTONE,ROTARY,12.0,29.0,43.0,43,1016871
43751,W,DOMESTIC,-84.10768,40.66939,GEOCODE,ALLEN,PERRY,1994-08-11,165.0,923.5,LIMESTONE,ROTARY,10.0,40.0,153.0,150,786626
43756,W,DOMESTIC,-84.153717,40.802417,,ALLEN,SUGAR CREEK,2013-07-02,80.0,808.2000122070312,LIMESTONE,ROTARY,15.0,22.0,27.0,78,1016894
43799,W,OTHER,-84.13293,40.71899,GLOBAL POSITIONING SYSTEM,ALLEN,SHAWNEE,2013-04-21,400.0,850.7000122070312,LIMESTONE,ROTARY,600.0,138.0,66.0,50,2045723
43896,W,DOMESTIC,-83.976007,40.848078,GLOBAL POSITIONING SYSTEM,ALLEN,RICHLAND,2014-11-01,48.0,867.0,LIMESTONE,CABLE TOOL,12.0,28.0,45.0,47,1015556
44116,W,DOMESTIC,-84.26203,40.737429999999996,GLOBAL POSITIONING SYSTEM,ALLEN,AMANDA,2014-06-09,91.0,820.5,LIMESTONE,ROTARY,20.0,21.0,38.0,37,2047732
44127,W,DOMESTIC,-83.93721699999999,40.720433,GLOBAL POSITIONING SYSTEM,ALLEN,AUGLAIZE,2015-10-28,110.0,,LIMESTONE,ROTARY,20.0,60.0,106.0,106,1019049
44244,W,DOMESTIC,-84.20393,40.706784,GLOBAL POSITIONING SYSTEM,ALLEN,SHAWNEE,2016-12-02,68.0,,LIMESTONE,AIR ROTARY,20.0,40.0,68.0,63,2060402
44417,W,DOMESTIC,-84.26729,40.82421,GLOBAL POSITIONING SYSTEM,ALLEN,MARION,2017-08-31,80.0,,LIMESTONE,AIR ROTARY,12.0,15.0,27.0,18,2064183
44429,W,DOMESTIC,-84.06826699999999,40.777867,GLOBAL POSITIONING SYSTEM,ALLEN,BATH,2017-02-01,75.0,,LIMESTONE,CABLE TOOL,10.0,45.0,55.0,55,1015572
44447,W,DOMESTIC,-84.24640000000001,40.716,GLOBAL POSITIONING SYSTEM,ALLEN,AMANDA,2016-12-21,200.0,,LIMESTONE,AIR ROTARY,8.0,30.0,45.0,37,2060946
44889,W,DOMESTIC,-83.952283,40.755182999999995,GLOBAL POSITIONING SYSTEM,ALLEN,JACKSON,2019-03-27,75.0,,LIMESTONE,ROTARY,20.0,31.0,32.0,,1023573
45009,W,DOMESTIC,-83.93764,40.72734,GEOCODE,ALLEN,JACKSON,1987-07-07,75.0,1003.2000122070312,LIMESTONE,,20.0,40.0,43.0,40,665257
45011,W,DOMESTIC,-83.96405999999999,40.90564,GEOCODE,ALLEN,RICHLAND,1987-11-19,65.0,803.2000122070312,LIMESTONE,,7.0,15.0,25.0,21,673363
45125,W,DOMESTIC,-83.930933,40.76295,GLOBAL POSITIONING SYSTEM,ALLEN,JACKSON,2019-10-07,56.0,,LIMESTONE,MUD/AIR ROTARY,15.0,28.0,28.0,,2076006
